retail_account,channel_outlet,upc,description,discount_bucket,discount_label,n_promo_weeks,lift_rate_mean,lift_rate_median,lift_rate_p25,lift_rate_p75,lift_tpr_avg,lift_display_avg,lift_feature_avg,discount_avg,arp_avg,base_arp_avg,most_recent_promo,dominant_mechanic,causal_impact_pct,robust_verdict,n_causal_events,best_lift_estimate,estimate_source
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30034,Built Puff Salted Caramel Protein Bar 1.41 Oz,no_promo,No price reduction,1,0.0172,0.0172,0.0172,0.0172,,56.9,,0.0,2.94,2.94,2025-03-03T00:00:00.000Z,Display,-62.07,ROBUST,1.0,-62.07,causal_robust
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,0_10pct,<10% off,49,0.2032,0.1587,0.0694,0.3132,57.9333,91.9704,70.0308,0.0731,2.85,2.93,2026-03-30T00:00:00.000Z,TPR,,,,0.2032,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,10_20pct,10–20% off,43,0.3825,0.3544,0.1938,0.5495,70.9805,117.46,217.9056,0.1407,2.72,2.94,2026-04-13T00:00:00.000Z,TPR,,,,0.3825,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,20_30pct,20–30% off,6,0.4619,0.4196,0.3709,0.4934,90.55,124.4,118.4,0.2427,2.67,3.04,2025-06-16T00:00:00.000Z,Display,,,,0.4619,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,30pct_plus,≥30% off,8,1.9497,1.255,0.5422,3.5141,242.4333,507.1,,0.3641,2.55,3.34,2025-08-18T00:00:00.000Z,TPR,,,,1.9497,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,no_promo,No price reduction,5,0.6338,0.5304,0.3816,0.7584,,271.16,,0.0,3.38,3.38,2024-03-11T00:00:00.000Z,Display,,,,0.6338,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30050,Built Puff Churro Protein Bar 1.41 Oz,0_10pct,<10% off,27,0.0924,0.0626,0.0336,0.1104,41.8346,106.6455,81.2667,0.0744,2.85,2.9,2026-04-13T00:00:00.000Z,TPR,,,,0.0924,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30050,Built Puff Churro Protein Bar 1.41 Oz,10_20pct,10–20% off,48,0.3365,0.2536,0.1163,0.5196,66.9174,111.5,140.2857,0.1402,2.73,2.92,2026-03-23T00:00:00.000Z,TPR,,,,0.3365,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30050,Built Puff Churro Protein Bar 1.41 Oz,20_30pct,20–30% off,17,0.2183,0.1274,0.0433,0.4291,74.3471,144.4,93.2333,0.2552,2.58,2.87,2026-04-06T00:00:00.000Z,TPR,,,,0.2183,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30050,Built Puff Churro Protein Bar 1.41 Oz,30pct_plus,≥30% off,14,0.3387,0.119,0.0328,0.6503,97.0,,,0.4054,2.41,2.87,2025-03-03T00:00:00.000Z,TPR,,,,0.3387,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30050,Built Puff Churro Protein Bar 1.41 Oz,no_promo,No price reduction,1,0.1334,0.1334,0.1334,0.1334,,71.0,,0.0,2.91,2.91,2024-11-04T00:00:00.000Z,Display,,,,0.1334,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30071,Built Double Chocolate Fudge Bar 1.69oz,0_10pct,<10% off,16,0.6041,0.3277,0.2305,0.5558,135.1267,,0.0,0.0709,2.75,2.89,2025-04-14T00:00:00.000Z,TPR,,,,0.6041,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30071,Built Double Chocolate Fudge Bar 1.69oz,10_20pct,10–20% off,10,0.4784,0.3379,0.1146,0.7216,184.52,,,0.1062,2.48,2.63,2025-06-02T00:00:00.000Z,TPR,,,,0.4784,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30071,Built Double Chocolate Fudge Bar 1.69oz,20_30pct,20–30% off,3,0.2112,0.2247,0.1393,0.2898,56.9333,,,0.2193,2.45,2.84,2025-04-07T00:00:00.000Z,TPR,,,,0.2112,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30071,Built Double Chocolate Fudge Bar 1.69oz,30pct_plus,≥30% off,8,2.052,0.7377,0.2738,4.0256,249.2,,,0.5968,1.15,2.25,2025-07-07T00:00:00.000Z,TPR,,,,2.052,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30099,Built Coconut Bar 1.69oz,0_10pct,<10% off,13,0.0907,0.0708,0.0084,0.0995,65.6077,348.0,,0.0794,2.84,2.87,2024-10-28T00:00:00.000Z,TPR,,,,0.0907,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30099,Built Coconut Bar 1.69oz,10_20pct,10–20% off,20,0.7101,0.495,0.3402,1.2968,75.64,296.4,,0.1484,2.51,2.8,2024-10-14T00:00:00.000Z,TPR,,,,0.7101,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30099,Built Coconut Bar 1.69oz,20_30pct,20–30% off,15,0.7022,0.6822,0.1685,1.0145,77.5333,,,0.2403,2.47,2.87,2024-12-02T00:00:00.000Z,TPR,,,,0.7022,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30099,Built Coconut Bar 1.69oz,30pct_plus,≥30% off,8,1.6896,1.5931,1.4189,1.6454,262.0625,,,0.6024,1.18,2.52,2025-01-13T00:00:00.000Z,TPR,,,,1.6896,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30119,Built Satled Caramel Bar 1.69oz,0_10pct,<10% off,13,0.1146,0.0516,0.0087,0.1184,25.0769,160.6,,0.0752,2.82,2.86,2025-03-17T00:00:00.000Z,TPR,,,,0.1146,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30119,Built Satled Caramel Bar 1.69oz,10_20pct,10–20% off,47,0.2623,0.2278,0.0255,0.472,58.4723,123.8,28.8,0.1421,2.7,2.88,2025-04-21T00:00:00.000Z,TPR,,,,0.2623,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30119,Built Satled Caramel Bar 1.69oz,20_30pct,20–30% off,14,0.2713,0.1936,0.0653,0.4844,108.4,,82.05,0.2733,2.64,2.98,2025-05-05T00:00:00.000Z,TPR,,,,0.2713,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30119,Built Satled Caramel Bar 1.69oz,30pct_plus,≥30% off,13,0.4692,0.4794,0.2213,0.6125,316.0769,1105.0,,0.4515,2.23,2.88,2025-07-14T00:00:00.000Z,TPR,,,,0.4692,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30119,Built Satled Caramel Bar 1.69oz,no_promo,No price reduction,2,0.012,0.012,0.0119,0.0121,,48.5,,0.0,2.87,2.87,2023-08-14T00:00:00.000Z,Display,,,,0.012,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30130,Built Cookies & Cream Bar 1.69oz,0_10pct,<10% off,21,0.1554,0.1188,0.0441,0.1928,54.13,,0.0,0.0756,2.96,3.03,2025-02-24T00:00:00.000Z,TPR,,,,0.1554,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30130,Built Cookies & Cream Bar 1.69oz,10_20pct,10–20% off,27,0.4342,0.2216,0.0852,0.7327,82.9407,,0.0,0.1451,2.78,2.97,2025-05-12T00:00:00.000Z,TPR,,,,0.4342,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30130,Built Cookies & Cream Bar 1.69oz,20_30pct,20–30% off,12,0.7163,0.5991,0.2599,0.9801,118.6833,,,0.2608,2.37,2.88,2025-06-02T00:00:00.000Z,TPR,,,,0.7163,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30130,Built Cookies & Cream Bar 1.69oz,30pct_plus,≥30% off,14,0.8894,0.4895,0.084,0.9834,292.8714,,,0.5666,2.04,2.98,2025-06-30T00:00:00.000Z,TPR,,,,0.8894,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,0_10pct,<10% off,40,0.118,0.0901,0.0322,0.163,84.3231,76.3154,29.8714,0.0631,2.85,2.89,2025-12-22T00:00:00.000Z,TPR,,,,0.118,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,10_20pct,10–20% off,44,0.3975,0.367,0.1239,0.5327,79.1409,97.4571,82.4429,0.1504,2.66,2.9,2026-04-13T00:00:00.000Z,Display,,,,0.3975,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,20_30pct,20–30% off,23,0.4992,0.4784,0.2318,0.6453,122.0739,131.7421,223.2571,0.2503,2.42,2.86,2026-03-16T00:00:00.000Z,TPR,,,,0.4992,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,30pct_plus,≥30% off,6,0.3029,0.1855,0.053,0.4914,90.7833,126.375,103.0,0.3533,2.55,2.94,2026-03-23T00:00:00.000Z,TPR,,,,0.3029,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,no_promo,No price reduction,3,0.0339,0.0354,0.0257,0.0428,,57.7,,0.0,2.8,2.8,2024-03-25T00:00:00.000Z,Display,,,,0.0339,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,0_10pct,<10% off,39,0.1953,0.1327,0.0615,0.2744,48.9077,77.1143,73.5231,0.0712,2.83,2.89,2026-03-30T00:00:00.000Z,TPR,,,,0.1953,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,10_20pct,10–20% off,83,0.2537,0.1886,0.0616,0.4009,58.8938,120.0559,157.4737,0.141,2.74,2.9,2026-04-13T00:00:00.000Z,TPR,,,,0.2537,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,20_30pct,20–30% off,16,0.2532,0.2929,0.0367,0.3956,73.7062,98.725,121.2,0.2584,2.59,2.92,2025-06-16T00:00:00.000Z,TPR,,,,0.2532,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,30pct_plus,≥30% off,4,0.2135,0.1659,0.0597,0.3197,136.725,158.8,,0.5728,2.52,2.88,2025-08-18T00:00:00.000Z,TPR,,,,0.2135,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30376,Built Cookies & Cream Bar 1.69oz (4pk),0_10pct,<10% off,23,0.1636,0.1017,0.0403,0.2166,27.5,,,0.0796,10.35,10.74,2024-10-21T00:00:00.000Z,TPR,,,,0.1636,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30376,Built Cookies & Cream Bar 1.69oz (4pk),10_20pct,10–20% off,13,0.2342,0.2714,0.0747,0.3455,29.9385,,,0.1335,9.32,10.31,2024-11-04T00:00:00.000Z,TPR,,,,0.2342,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30376,Built Cookies & Cream Bar 1.69oz (4pk),20_30pct,20–30% off,7,0.3971,0.463,0.1958,0.5261,80.0429,,,0.2376,8.86,10.34,2024-12-02T00:00:00.000Z,TPR,,,,0.3971,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30376,Built Cookies & Cream Bar 1.69oz (4pk),30pct_plus,≥30% off,7,0.5564,0.5213,0.2612,0.8165,110.3857,,,0.7436,4.67,9.06,2024-12-30T00:00:00.000Z,TPR,,,,0.5564,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30378,Built Double Chocolate Bar 1.84oz (4pk),0_10pct,<10% off,18,0.2639,0.1947,0.1243,0.3448,42.8278,,,0.0841,9.65,10.17,2024-09-16T00:00:00.000Z,TPR,,,,0.2639,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30378,Built Double Chocolate Bar 1.84oz (4pk),10_20pct,10–20% off,10,0.2737,0.3159,0.1936,0.3522,33.01,,,0.1309,9.5,10.33,2024-07-15T00:00:00.000Z,TPR,,,,0.2737,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30378,Built Double Chocolate Bar 1.84oz (4pk),20_30pct,20–30% off,5,1.0882,1.2,0.5714,1.2785,182.58,,,0.2428,8.2,10.43,2024-12-02T00:00:00.000Z,TPR,,,,1.0882,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30378,Built Double Chocolate Bar 1.84oz (4pk),30pct_plus,≥30% off,7,0.5071,0.2,0.1116,0.7491,105.3143,,,0.6269,4.46,7.45,2025-01-06T00:00:00.000Z,TPR,,,,0.5071,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30380,Built Puff Brownie Batter Protein Bar 1.41 Oz (4 Pk),0_10pct,<10% off,53,0.1295,0.0857,0.0264,0.1854,46.0538,63.4594,82.175,0.0686,10.31,10.57,2026-04-13T00:00:00.000Z,TPR,,,,0.1295,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30380,Built Puff Brownie Batter Protein Bar 1.41 Oz (4 Pk),10_20pct,10–20% off,38,0.4836,0.3193,0.0568,0.5027,107.2553,71.4688,66.76,0.1401,9.9,10.73,2026-04-06T00:00:00.000Z,TPR,,,,0.4836,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30380,Built Puff Brownie Batter Protein Bar 1.41 Oz (4 Pk),20_30pct,20–30% off,2,0.0095,0.0095,0.0058,0.0133,1.05,112.8,,0.2075,10.36,10.52,2024-10-07T00:00:00.000Z,Display,,,,0.0095,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30380,Built Puff Brownie Batter Protein Bar 1.41 Oz (4 Pk),30pct_plus,≥30% off,7,0.0152,0.0159,0.0114,0.0194,15.7857,156.4,,0.596,10.6,10.79,2025-07-28T00:00:00.000Z,Unknown,,,,0.0152,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30380,Built Puff Brownie Batter Protein Bar 1.41 Oz (4 Pk),no_promo,No price reduction,5,0.0226,0.0191,0.0104,0.0231,,72.1,,0.0,10.33,10.33,2025-04-14T00:00:00.000Z,Display,,,,0.0226,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30381,Built Puff Coconut Protein Bar 1.41 Oz (4 Pk),0_10pct,<10% off,47,0.131,0.0792,0.027,0.1808,59.7591,43.8585,27.5,0.0608,10.43,10.65,2026-04-13T00:00:00.000Z,TPR,,,,0.131,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30381,Built Puff Coconut Protein Bar 1.41 Oz (4 Pk),10_20pct,10–20% off,43,0.3108,0.3337,0.0869,0.4707,66.6146,165.9471,49.925,0.1357,9.85,10.64,2026-04-06T00:00:00.000Z,TPR,,,,0.3108,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30381,Built Puff Coconut Protein Bar 1.41 Oz (4 Pk),20_30pct,20–30% off,5,0.0753,0.0501,0.0415,0.0839,111.28,77.4,,0.2334,10.45,10.78,2026-01-12T00:00:00.000Z,TPR,,,,0.0753,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30381,Built Puff Coconut Protein Bar 1.41 Oz (4 Pk),30pct_plus,≥30% off,2,0.0855,0.0855,0.0842,0.0868,90.0,,,0.4455,9.65,10.52,2024-12-23T00:00:00.000Z,TPR,,,,0.0855,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30381,Built Puff Coconut Protein Bar 1.41 Oz (4 Pk),no_promo,No price reduction,9,0.0229,0.0207,0.0066,0.0354,,83.8,,0.0,10.13,10.13,2025-04-28T00:00:00.000Z,Display,,,,0.0229,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30394,Built Puff Candy Cane Brownie Protein Bar 1.51 Oz,0_10pct,<10% off,16,0.1994,0.1161,0.0731,0.3506,48.4583,122.7062,126.8333,0.0494,2.64,2.67,2025-12-15T00:00:00.000Z,Display,,,,0.1994,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30394,Built Puff Candy Cane Brownie Protein Bar 1.51 Oz,10_20pct,10–20% off,1,0.019,0.019,0.019,0.019,49.4,,,0.114,2.77,2.79,2024-11-11T00:00:00.000Z,TPR,,,,0.019,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30394,Built Puff Candy Cane Brownie Protein Bar 1.51 Oz,20_30pct,20–30% off,9,0.4054,0.403,0.1899,0.6357,98.2444,156.8429,66.3,0.2481,2.26,2.61,2025-12-29T00:00:00.000Z,TPR,,,,0.4054,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30394,Built Puff Candy Cane Brownie Protein Bar 1.51 Oz,30pct_plus,≥30% off,10,0.2657,0.2935,0.1784,0.3466,26.9,168.2667,4.3,0.4689,1.99,2.7,2026-02-23T00:00:00.000Z,TPR,,,,0.2657,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30394,Built Puff Candy Cane Brownie Protein Bar 1.51 Oz,no_promo,No price reduction,4,0.1616,0.037,0.0164,0.1821,,60.05,0.0,0.0,2.62,2.62,2026-03-30T00:00:00.000Z,Display,,,,0.1616,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30432,Built Puff Mint Chip Protein Bar 1.41 Oz,0_10pct,<10% off,19,0.2989,0.2398,0.1385,0.3932,118.9333,78.5706,63.6125,0.0681,2.79,2.88,2026-04-13T00:00:00.000Z,Display,,,,0.2989,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30432,Built Puff Mint Chip Protein Bar 1.41 Oz,10_20pct,10–20% off,37,0.4595,0.2597,0.1524,0.5692,110.5059,78.9417,70.2538,0.1388,2.66,2.93,2026-04-06T00:00:00.000Z,TPR,,,,0.4595,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30432,Built Puff Mint Chip Protein Bar 1.41 Oz,20_30pct,20–30% off,5,0.4039,0.3665,0.3296,0.5738,42.0,115.06,168.9667,0.2244,2.61,2.94,2026-02-16T00:00:00.000Z,Feature,,,,0.4039,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30432,Built Puff Mint Chip Protein Bar 1.41 Oz,30pct_plus,≥30% off,3,0.7822,0.9144,0.5314,1.099,58.9333,266.7,,0.376,1.88,2.88,2025-08-18T00:00:00.000Z,TPR,,,,0.7822,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30449,Built Peanut Butter Puff 1.41oz,0_10pct,<10% off,17,0.2407,0.1754,0.1082,0.2844,49.4941,,,0.0796,2.93,3.04,2025-03-17T00:00:00.000Z,TPR,,,,0.2407,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30449,Built Peanut Butter Puff 1.41oz,10_20pct,10–20% off,12,0.3199,0.2078,0.0794,0.3948,123.4583,,,0.1554,2.97,3.17,2025-04-14T00:00:00.000Z,TPR,,,,0.3199,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30449,Built Peanut Butter Puff 1.41oz,20_30pct,20–30% off,2,0.6932,0.6932,0.6932,0.6932,52.8,,,0.261,2.9,3.23,2025-03-03T00:00:00.000Z,TPR,,,,0.6932,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30550,Built Puff Cookies N Cream Protein Bar 1.41 Oz,0_10pct,<10% off,14,0.1799,0.149,0.0638,0.2586,35.6846,76.45,70.3667,0.0685,2.86,2.93,2026-02-23T00:00:00.000Z,Display,,,,0.1799,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30550,Built Puff Cookies N Cream Protein Bar 1.41 Oz,10_20pct,10–20% off,39,0.3734,0.2255,0.1622,0.4539,83.6829,89.0,90.5176,0.1397,2.73,2.94,2026-04-13T00:00:00.000Z,TPR,,,,0.3734,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30550,Built Puff Cookies N Cream Protein Bar 1.41 Oz,20_30pct,20–30% off,6,0.5595,0.3751,0.3171,0.8518,112.1833,124.45,118.68,0.2342,2.52,2.91,2026-03-23T00:00:00.000Z,Feature,,,,0.5595,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30550,Built Puff Cookies N Cream Protein Bar 1.41 Oz,30pct_plus,≥30% off,2,0.9664,0.9664,0.8985,1.0343,139.0,280.3,78.3,0.398,2.07,2.97,2025-08-18T00:00:00.000Z,TPR,,,,0.9664,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30550,Built Puff Cookies N Cream Protein Bar 1.41 Oz,no_promo,No price reduction,1,0.0119,0.0119,0.0119,0.0119,,267.6,,0.0,3.24,3.24,2025-06-30T00:00:00.000Z,Display,,,,0.0119,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30558,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz (4 Pk),0_10pct,<10% off,26,0.626,0.1235,0.0275,0.1943,213.5308,52.05,106.925,0.0526,10.37,10.63,2026-03-16T00:00:00.000Z,TPR,,,,0.626,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30558,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz (4 Pk),10_20pct,10–20% off,25,0.3188,0.4093,0.0636,0.4872,53.992,63.6409,48.0,0.1478,9.72,10.71,2026-04-13T00:00:00.000Z,TPR,,,,0.3188,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30558,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz (4 Pk),20_30pct,20–30% off,4,0.0349,0.0228,0.0063,0.0514,48.325,23.4,,0.2442,10.37,10.71,2025-12-08T00:00:00.000Z,TPR,,,,0.0349,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30558,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz (4 Pk),30pct_plus,≥30% off,3,0.0147,0.0147,0.0128,0.0167,31.8,106.2,,0.647,10.54,10.82,2025-05-05T00:00:00.000Z,Display,,,,0.0147,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30558,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz (4 Pk),no_promo,No price reduction,4,0.0302,0.0297,0.019,0.0409,,47.75,,0.0,10.95,10.95,2025-09-15T00:00:00.000Z,Display,,,,0.0302,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30569,Built Puff Chocolate Milkshake Protein Bar 1.41 Oz,0_10pct,<10% off,14,0.3646,0.3212,0.1595,0.4768,27.95,94.8077,106.38,0.0686,2.72,2.85,2026-04-13T00:00:00.000Z,Display,,,,0.3646,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30569,Built Puff Chocolate Milkshake Protein Bar 1.41 Oz,10_20pct,10–20% off,9,0.3571,0.2705,0.1727,0.5076,35.8714,154.54,91.0333,0.1214,2.62,2.8,2026-01-12T00:00:00.000Z,TPR,,,,0.3571,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30569,Built Puff Chocolate Milkshake Protein Bar 1.41 Oz,30pct_plus,≥30% off,2,0.108,0.108,0.108,0.108,12.0,51.5,0.0,0.3585,2.58,2.91,2025-09-01T00:00:00.000Z,Display,,,,0.108,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30569,Built Puff Chocolate Milkshake Protein Bar 1.41 Oz,no_promo,No price reduction,6,0.3466,0.314,0.1747,0.5667,,87.3833,29.1,0.0,2.98,2.98,2026-03-30T00:00:00.000Z,Display,,,,0.3466,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30571,Built Puff Mint Chip Protein Bar 1.41 Oz (4 Pk),0_10pct,<10% off,20,0.4885,0.1069,0.0628,0.1821,163.9333,78.0636,,0.0513,10.28,10.54,2026-03-23T00:00:00.000Z,TPR,,,,0.4885,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30571,Built Puff Mint Chip Protein Bar 1.41 Oz (4 Pk),10_20pct,10–20% off,24,0.3825,0.3197,0.2,0.5097,41.4435,97.6429,,0.1453,9.53,10.71,2026-04-13T00:00:00.000Z,TPR,,,,0.3825,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30571,Built Puff Mint Chip Protein Bar 1.41 Oz (4 Pk),30pct_plus,≥30% off,1,,,,,0.0,,,0.499,10.71,10.79,2025-07-14T00:00:00.000Z,Unknown,,,,,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30571,Built Puff Mint Chip Protein Bar 1.41 Oz (4 Pk),no_promo,No price reduction,3,0.1332,0.1369,0.0995,0.1688,,73.1,,0.0,10.53,10.53,2026-03-02T00:00:00.000Z,Display,,,,0.1332,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30573,Built Puff Strawberries N Cream Protein Bar 1.41 Oz,0_10pct,<10% off,13,0.2682,0.1166,0.0615,0.4363,39.46,95.89,199.65,0.0528,2.71,2.77,2026-04-06T00:00:00.000Z,Display,,,,0.2682,observational
ASSOCIATED WHOLESALE GROCERS,CONVENTIONAL|FOOD,08-40229-30573,Built Puff Strawberries N Cream Protein Bar 1.41 Oz,10_20pct,10–20% off,9,0.2561,0.3007,0.0383,0.4001,71.2714,80.075,,0.114,2.61,2.75,2026-04-13T00:00:00.000Z,Display,,,,0.2561,observational
